db_name,operation,count,total_time_micros,avg_time_micros,throughput_ops_per_sec
LSM Tree,get,500,206,0.412,2427184.4660194176
LSM Tree,delete,50,91,1.82,549450.5494505494
LSM Tree,range,50,26,0.52,1923076.923076923
LSM Tree,put,5000,4551,0.9102,1098659.6352450012
LSM Tree,get,500,160,0.32,3125000
LSM Tree,delete,50,73,1.46,684931.5068493151
LSM Tree,range,50,21,0.42,2380952.380952381
LSM Tree,put,5000,5473,1.0946,913575.735428467
LSM Tree,get,500,194,0.388,2577319.587628866
LSM Tree,delete,50,84,1.68,595238.0952380953
LSM Tree,range,50,23,0.46,2173913.0434782607
LSM Tree,put,5000,5793,1.1586,863110.6507854307
LSM Tree,get,500,202,0.404,2475247.5247524753
LSM Tree,delete,50,89,1.78,561797.7528089888
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,4232,0.8464,1181474.4801512286
LSM Tree,get,500,145,0.29,3448275.8620689656
LSM Tree,delete,50,63,1.26,793650.7936507936
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,4439,0.8878,1126379.8152737103
LSM Tree,get,500,155,0.31,3225806.4516129033
LSM Tree,delete,50,71,1.42,704225.3521126761
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,5966,1.1932,838082.4673147837
LSM Tree,get,500,200,0.4,2500000
LSM Tree,delete,50,100,2,500000
LSM Tree,range,50,27,0.54,1851851.8518518517
LSM Tree,put,5000,5765,1.153,867302.6886383347
LSM Tree,get,500,197,0.394,2538071.0659898478
LSM Tree,delete,50,86,1.72,581395.3488372093
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,4745,0.949,1053740.779768177
LSM Tree,get,500,159,0.318,3144654.088050314
LSM Tree,delete,50,71,1.42,704225.3521126761
LSM Tree,range,50,20,0.4,2500000
LSM Tree,put,5000,5360,1.072,932835.8208955224
LSM Tree,get,500,190,0.38,2631578.947368421
LSM Tree,delete,50,86,1.72,581395.3488372093
LSM Tree,range,50,27,0.54,1851851.8518518517
LSM Tree,put,5000,5450,1.09,917431.1926605504
LSM Tree,get,500,191,0.382,2617801.047120419
LSM Tree,delete,50,84,1.68,595238.0952380953
LSM Tree,range,50,23,0.46,2173913.0434782607
LSM Tree,put,5000,5632,1.1264,887784.0909090908
LSM Tree,get,500,198,0.396,2525252.525252525
LSM Tree,delete,50,92,1.84,543478.2608695652
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,4991,0.9982,1001803.2458425165
LSM Tree,get,500,175,0.35,2857142.8571428573
LSM Tree,delete,50,79,1.58,632911.3924050633
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,5656,1.1312,884016.9731258841
LSM Tree,get,500,205,0.41,2439024.390243903
LSM Tree,delete,50,86,1.72,581395.3488372093
LSM Tree,range,50,24,0.48,2083333.3333333335
LSM Tree,put,5000,5088,1.0176,982704.4025157233
LSM Tree,get,500,181,0.362,2762430.9392265193
LSM Tree,delete,50,85,1.7,588235.2941176471
LSM Tree,range,50,23,0.46,2173913.0434782607
LSM Tree,put,5000,5767,1.1534,867001.9074041963
LSM Tree,get,500,195,0.39,2564102.564102564
LSM Tree,delete,50,87,1.74,574712.643678161
LSM Tree,range,50,25,0.5,2000000
LSM Tree,put,5000,5603,1.1206,892379.082634303
LSM Tree,get,500,188,0.376,2659574.4680851065
LSM Tree,delete,50,94,1.88,531914.8936170213
LSM Tree,range,50,23,0.46,2173913.0434782607
LSM Tree,put,5000,3304,0.6608,1513317.1912832928
LSM Tree,get,500,116,0.232,4310344.827586207
LSM Tree,delete,50,53,1.06,943396.2264150943
LSM Tree,range,50,16,0.32,3125000
RocksDB,put,5000,20345,4.069,245760.62914721062
RocksDB,get,500,1848,3.696,270562.77056277054
RocksDB,delete,50,414,8.28,120772.94685990339
RocksDB,range,50,1947,38.94,25680.53415511043
RocksDB,put,5000,13544,2.7088,369167.1588895452
RocksDB,get,500,1213,2.426,412201.1541632316
RocksDB,delete,50,231,4.62,216450.21645021645
RocksDB,range,50,1430,28.6,34965.03496503496
RocksDB,put,5000,17918,3.5836,279049.0010045764
RocksDB,get,500,1638,3.276,305250.3052503053
RocksDB,delete,50,348,6.96,143678.16091954024
RocksDB,range,50,1816,36.32,27533.039647577094
RocksDB,put,5000,18877,3.7754,264872.5962811888
RocksDB,get,500,1719,3.438,290866.78301337984
RocksDB,delete,50,362,7.24,138121.54696132595
RocksDB,range,50,1835,36.7,27247.956403269753
RocksDB,put,5000,18593,3.7186,268918.4101543592
RocksDB,get,500,1689,3.378,296033.1557134399
RocksDB,delete,50,342,6.84,146198.83040935674
RocksDB,range,50,1895,37.9,26385.224274406333
RocksDB,put,5000,19569,3.9138,255506.15769840052
RocksDB,get,500,1760,3.52,284090.9090909091
RocksDB,delete,50,367,7.34,136239.78201634876
RocksDB,range,50,2026,40.52,24679.170779861794
RocksDB,put,5000,21999,4.3998,227283.05832083276
RocksDB,get,500,2024,4.048,247035.57312252963
RocksDB,delete,50,438,8.76,114155.25114155251
RocksDB,range,50,2127,42.54,23507.287259050307
RocksDB,put,5000,22925,4.585,218102.50817884406
RocksDB,get,500,2096,4.192,238549.61832061067
RocksDB,delete,50,442,8.84,113122.17194570135
RocksDB,range,50,2356,47.12,21222.410865874364
RocksDB,put,5000,19140,3.828,261233.01985370953
RocksDB,get,500,1752,3.504,285388.1278538813
RocksDB,delete,50,352,7.04,142045.45454545456
RocksDB,range,50,1923,38.46,26001.040041601664
RocksDB,put,5000,18397,3.6794,271783.4429526553
RocksDB,get,500,1673,3.346,298864.31560071727
RocksDB,delete,50,330,6.6,151515.15151515152
RocksDB,range,50,1865,37.3,26809.651474530834
RocksDB,put,5000,19015,3.803,262950.3023928478
RocksDB,get,500,1717,3.434,291205.59114735003
RocksDB,delete,50,357,7.14,140056.0224089636
RocksDB,range,50,1865,37.3,26809.651474530834
RocksDB,put,5000,19698,3.9396,253832.87643415574
RocksDB,get,500,1793,3.586,278862.2420524261
RocksDB,delete,50,366,7.32,136612.02185792348
RocksDB,range,50,1925,38.5,25974.025974025975
RocksDB,put,5000,20162,4.0324,247991.2707072711
RocksDB,get,500,1849,3.698,270416.4413196322
RocksDB,delete,50,393,7.86,127226.4631043257
RocksDB,range,50,1947,38.94,25680.53415511043
RocksDB,put,5000,17706,3.5412,282390.15023155994
RocksDB,get,500,1613,3.226,309981.401115933
RocksDB,delete,50,322,6.44,155279.50310559006
RocksDB,range,50,1805,36.1,27700.831024930747
RocksDB,put,5000,20747,4.1494,240998.69860702753
RocksDB,get,500,1874,3.748,266808.96478121664
RocksDB,delete,50,399,7.98,125313.28320802005
RocksDB,range,50,1942,38.84,25746.652935118433
RocksDB,put,5000,18801,3.7602,265943.3008882506
RocksDB,get,500,1717,3.434,291205.59114735003
RocksDB,delete,50,340,6.8,147058.82352941178
RocksDB,range,50,1844,36.88,27114.967462039043
RocksDB,put,5000,21133,4.2266,236596.79174750388
RocksDB,get,500,2244,4.488,222816.3992869875
RocksDB,delete,50,476,9.52,105042.01680672269
RocksDB,range,50,2161,43.22,23137.43637204998
RocksDB,put,5000,19040,3.808,262605.0420168067
RocksDB,get,500,1725,3.45,289855.0724637681
RocksDB,delete,50,349,6.98,143266.47564469912
RocksDB,range,50,1936,38.72,25826.446280991735
RocksDB,put,5000,17746,3.5492,281753.63462188665
RocksDB,get,500,1612,3.224,310173.6972704714
RocksDB,delete,50,328,6.56,152439.02439024393
RocksDB,range,50,1826,36.52,27382.256297918946
RocksDB,put,5000,9618,1.9236,519858.5984612185
RocksDB,get,500,904,1.808,553097.3451327434
RocksDB,delete,50,182,3.64,274725.2747252747
RocksDB,range,50,1196,23.92,41806.02006688963
RocksDB,put,5000,19761,3.9522,253023.63240726685
RocksDB,get,500,1796,3.592,278396.4365256125
RocksDB,delete,50,391,7.82,127877.2378516624
RocksDB,range,50,1932,38.64,25879.91718426501
RocksDB,put,5000,15360,3.072,325520.8333333333
RocksDB,get,500,1396,2.792,358166.1891117479
RocksDB,delete,50,298,5.96,167785.23489932885
RocksDB,range,50,1578,31.56,31685.678073510775
RocksDB,put,5000,20580,4.116,242954.32458697766
RocksDB,get,500,1876,3.752,266524.52025586355
RocksDB,delete,50,404,8.08,123762.37623762376
RocksDB,range,50,2052,41.04,24366.471734892788
RocksDB,put,5000,18800,3.76,265957.44680851063
RocksDB,get,500,1715,3.43,291545.1895043732
RocksDB,delete,50,354,7.08,141242.93785310735
RocksDB,range,50,1897,37.94,26357.40643120717
RocksDB,put,5000,19593,3.9186,255193.1812381973
RocksDB,get,500,1808,3.616,276548.6725663717
RocksDB,delete,50,360,7.2,138888.88888888888
RocksDB,range,50,1972,39.44,25354.969574036513
RocksDB,put,5000,18593,3.7186,268918.4101543592
RocksDB,get,500,1683,3.366,297088.53238265
RocksDB,delete,50,345,6.9,144927.53623188406
RocksDB,range,50,1936,38.72,25826.446280991735
RocksDB,put,5000,15793,3.1586,316595.9602355474
RocksDB,get,500,1413,2.826,353857.0417551309
RocksDB,delete,50,307,6.14,162866.44951140066
RocksDB,range,50,1519,30.38,32916.392363396975
RocksDB,put,5000,9552,1.9104,523450.58626465657
RocksDB,get,500,871,1.742,574052.812858783
RocksDB,delete,50,159,3.18,314465.40880503145
RocksDB,range,50,1204,24.08,41528.23920265781
RocksDB,put,5000,22178,4.4356,225448.64279917034
RocksDB,get,500,2001,4.002,249875.06246876562
RocksDB,delete,50,466,9.32,107296.13733905579
RocksDB,range,50,2212,44.24,22603.978300180832
RocksDB,put,5000,19356,3.8712,258317.83426327753
RocksDB,get,500,1754,3.508,285062.71379703534
RocksDB,delete,50,371,7.42,134770.88948787062
RocksDB,range,50,1901,38.02,26301.946344029457
RocksDB,put,5000,19553,3.9106,255715.2355137319
RocksDB,get,500,1781,3.562,280741.1566535654
RocksDB,delete,50,349,6.98,143266.47564469912
RocksDB,range,50,1986,39.72,25176.233635448138
RocksDB,put,5000,20701,4.1402,241534.22539973914
RocksDB,get,500,1887,3.774,264970.8532061473
RocksDB,delete,50,403,8.06,124069.47890818858
RocksDB,range,50,2054,41.08,24342.745861733205
RocksDB,put,5000,19597,3.9194,255141.09302444253
RocksDB,get,500,1774,3.548,281848.9289740699
RocksDB,delete,50,357,7.14,140056.0224089636
RocksDB,range,50,1989,39.78,25138.26043237808
RocksDB,put,5000,17803,3.5606,280851.5418749649
RocksDB,get,500,1640,3.28,304878.04878048785
RocksDB,delete,50,319,6.38,156739.8119122257
RocksDB,range,50,1800,36,27777.777777777777
RocksDB,put,5000,15721,3.1442,318045.9258316901
RocksDB,get,500,1413,2.826,353857.0417551309
RocksDB,delete,50,314,6.28,159235.6687898089
RocksDB,range,50,1619,32.38,30883.261272390362
RocksDB,put,5000,18874,3.7748,264914.6974674155
RocksDB,get,500,1713,3.426,291885.58085230587
RocksDB,delete,50,346,6.92,144508.67052023122
RocksDB,range,50,1926,38.52,25960.539979231566
RocksDB,put,5000,18036,3.6072,277223.3311155467
RocksDB,get,500,1651,3.302,302846.75953967293
RocksDB,delete,50,334,6.68,149700.59880239522
RocksDB,range,50,1887,37.74,26497.08532061473
RocksDB,put,5000,19303,3.8606,259027.0942340569
RocksDB,get,500,1767,3.534,282965.4782116582
RocksDB,delete,50,381,7.62,131233.59580052493
RocksDB,range,50,1898,37.96,26343.519494204425
RocksDB,put,5000,20046,4.0092,249426.31946523
RocksDB,get,500,1817,3.634,275178.866263071
RocksDB,delete,50,379,7.58,131926.12137203166
RocksDB,range,50,1916,38.32,26096.033402922756
RocksDB,put,5000,19777,3.9554,252818.9310815594
RocksDB,get,500,1786,3.572,279955.2071668533
RocksDB,delete,50,368,7.36,135869.5652173913
RocksDB,range,50,1909,38.18,26191.723415400735
RocksDB,put,5000,22907,4.5814,218273.89007726894
RocksDB,get,500,2072,4.144,241312.7413127413
RocksDB,delete,50,501,10.02,99800.39920159681
RocksDB,range,50,2178,43.56,22956.841138659318
RocksDB,put,5000,18286,3.6572,273433.22760581865
RocksDB,get,500,1670,3.34,299401.19760479045
RocksDB,delete,50,332,6.64,150602.40963855424
RocksDB,range,50,1825,36.5,27397.260273972603
RocksDB,put,5000,20336,4.0672,245869.39417781276
RocksDB,get,500,1866,3.732,267952.84030010714
RocksDB,delete,50,376,7.52,132978.72340425532
RocksDB,range,50,1981,39.62,25239.77788995457
RocksDB,put,5000,19618,3.9236,254867.97838719544
RocksDB,get,500,1813,3.626,275785.9900717044
RocksDB,delete,50,396,7.92,126262.62626262626
RocksDB,range,50,2012,40.24,24850.894632206757
RocksDB,put,5000,17772,3.5544,281341.4359666892
RocksDB,get,500,1604,3.208,311720.6982543641
RocksDB,delete,50,329,6.58,151975.6838905775
RocksDB,range,50,1713,34.26,29188.55808523059
RocksDB,put,5000,18440,3.688,271149.67462039046
RocksDB,get,500,1691,3.382,295683.0277942046
RocksDB,delete,50,336,6.72,148809.52380952382
RocksDB,range,50,1869,37.38,26752.273943285178
RocksDB,put,5000,18883,3.7766,264788.4340412011
RocksDB,get,500,1718,3.436,291036.0884749709
RocksDB,delete,50,351,7.02,142450.14245014245
RocksDB,range,50,1912,38.24,26150.62761506276
RocksDB,put,5000,19090,3.818,261917.23415400734
RocksDB,get,500,1724,3.448,290023.2018561485
RocksDB,delete,50,355,7.1,140845.0704225352
RocksDB,range,50,1899,37.98,26329.647182727753
RocksDB,put,5000,18979,3.7958,263449.07529374573
RocksDB,get,500,1731,3.462,288850.37550548813
RocksDB,delete,50,347,6.94,144092.2190201729
RocksDB,range,50,1853,37.06,26983.27037236913
RocksDB,put,5000,20478,4.0956,244164.46918644398
RocksDB,get,500,1863,3.726,268384.32635534083
RocksDB,delete,50,362,7.24,138121.54696132595
RocksDB,range,50,2027,40.54,24666.9955599408
RocksDB,put,5000,19395,3.879,257798.40164990976
RocksDB,get,500,1768,3.536,282805.4298642534
RocksDB,delete,50,366,7.32,136612.02185792348
RocksDB,range,50,2007,40.14,24912.805181863478
RocksDB,put,5000,19939,3.9878,250764.83273985656
RocksDB,get,500,1851,3.702,270124.2571582928
RocksDB,delete,50,391,7.82,127877.2378516624
RocksDB,range,50,1914,38.28,26123.30198537095
RocksDB,put,5000,19301,3.8602,259053.9350292731
RocksDB,get,500,1766,3.532,283125.7078142695
RocksDB,delete,50,358,7.16,139664.80446927375
RocksDB,range,50,1906,38.12,26232.948583420777
RocksDB,put,5000,22799,4.5598,219307.86438001666
RocksDB,get,500,2105,4.21,237529.69121140143
RocksDB,delete,50,445,8.9,112359.55056179775
RocksDB,range,50,2422,48.44,20644.09578860446
RocksDB,put,5000,18920,3.784,264270.6131078224
RocksDB,get,500,1750,3.5,285714.28571428574
RocksDB,delete,50,355,7.1,140845.0704225352
RocksDB,range,50,1938,38.76,25799.79360165119
RocksDB,put,5000,18155,3.631,275406.2241806665
RocksDB,get,500,1669,3.338,299580.5871779509
RocksDB,delete,50,334,6.68,149700.59880239522
RocksDB,range,50,1886,37.72,26511.134676564157
RocksDB,put,5000,18732,3.7464,266922.912662823
RocksDB,get,500,1707,3.414,292911.54071470414
RocksDB,delete,50,345,6.9,144927.53623188406
RocksDB,range,50,1861,37.22,26867.275658248254
RocksDB,put,5000,21401,4.2802,233633.94233914305
RocksDB,get,500,1946,3.892,256937.30729701952
RocksDB,delete,50,406,8.12,123152.70935960593
RocksDB,range,50,2016,40.32,24801.5873015873
RocksDB,put,5000,18602,3.7204,268788.3023330825
RocksDB,get,500,1683,3.366,297088.53238265
RocksDB,delete,50,344,6.88,145348.83720930232
RocksDB,range,50,1833,36.66,27277.68685215494
RocksDB,put,5000,16298,3.2596,306786.108724997
RocksDB,get,500,1525,3.05,327868.85245901643
RocksDB,delete,50,318,6.36,157232.70440251572
RocksDB,range,50,1627,32.54,30731.40749846343
RocksDB,put,5000,20022,4.0044,249725.3021676156
RocksDB,get,500,1815,3.63,275482.09366391186
RocksDB,delete,50,378,7.56,132275.1322751323
RocksDB,range,50,1913,38.26,26136.957658128595
RocksDB,put,5000,19036,3.8072,262660.2227358689
RocksDB,get,500,1726,3.452,289687.1378910776
RocksDB,delete,50,354,7.08,141242.93785310735
RocksDB,range,50,1892,37.84,26427.06131078224
RocksDB,put,5000,15499,3.0998,322601.4581585909
RocksDB,get,500,1417,2.834,352858.1510232886
RocksDB,delete,50,280,5.6,178571.42857142858
RocksDB,range,50,1595,31.9,31347.96238244514
RocksDB,put,5000,18182,3.6364,274997.25002749974
RocksDB,get,500,1676,3.352,298329.35560859187
RocksDB,delete,50,329,6.58,151975.6838905775
RocksDB,range,50,1890,37.8,26455.02645502646
RocksDB,put,5000,18946,3.7892,263907.9489074211
RocksDB,get,500,1740,3.48,287356.3218390805
RocksDB,delete,50,372,7.44,134408.60215053763
RocksDB,range,50,1922,38.44,26014.568158168575
RocksDB,put,5000,17564,3.5128,284673.19517194264
RocksDB,get,500,1617,3.234,309214.59492888063
RocksDB,delete,50,322,6.44,155279.50310559006
RocksDB,range,50,1866,37.32,26795.284030010716
RocksDB,put,5000,19053,3.8106,262425.86469322414
RocksDB,get,500,1731,3.462,288850.37550548813
RocksDB,delete,50,352,7.04,142045.45454545456
RocksDB,range,50,1849,36.98,27041.644131963225
RocksDB,put,5000,18821,3.7642,265660.6981563147
RocksDB,get,500,1709,3.418,292568.7536571094
RocksDB,delete,50,344,6.88,145348.83720930232
RocksDB,range,50,1997,39.94,25037.556334501754
RocksDB,put,5000,20273,4.0546,246633.453361614
RocksDB,get,500,1855,3.71,269541.77897574124
RocksDB,delete,50,404,8.08,123762.37623762376
RocksDB,range,50,1951,39.02,25627.883136852895
RocksDB,put,5000,19442,3.8884,257175.18773788706
RocksDB,get,500,1769,3.538,282645.56246466935
RocksDB,delete,50,369,7.38,135501.35501355014
RocksDB,range,50,1896,37.92,26371.308016877636
RocksDB,put,5000,19089,3.8178,261930.95500026192
RocksDB,get,500,1770,3.54,282485.8757062147
RocksDB,delete,50,364,7.28,137362.63736263735
RocksDB,range,50,1872,37.44,26709.40170940171
RocksDB,put,5000,19009,3.8018,263033.300015782
RocksDB,get,500,1740,3.48,287356.3218390805
RocksDB,delete,50,344,6.88,145348.83720930232
RocksDB,range,50,1916,38.32,26096.033402922756
RocksDB,put,5000,18890,3.778,264690.31233456853
RocksDB,get,500,1725,3.45,289855.0724637681
RocksDB,delete,50,344,6.88,145348.83720930232
RocksDB,range,50,1849,36.98,27041.644131963225
RocksDB,put,5000,19089,3.8178,261930.95500026192
RocksDB,get,500,1755,3.51,284900.2849002849
RocksDB,delete,50,362,7.24,138121.54696132595
RocksDB,range,50,1866,37.32,26795.284030010716
RocksDB,put,5000,19394,3.8788,257811.69433845519
RocksDB,get,500,1792,3.584,279017.85714285716
RocksDB,delete,50,417,8.34,119904.07673860912
RocksDB,range,50,1929,38.58,25920.165889061693
RocksDB,put,5000,17795,3.559,280977.8027535825
RocksDB,get,500,1640,3.28,304878.04878048785
RocksDB,delete,50,341,6.82,146627.5659824047
RocksDB,range,50,1838,36.76,27203.48204570185
RocksDB,put,5000,30360,6.072,164690.38208168643
RocksDB,get,500,2866,5.732,174459.17655268667
RocksDB,delete,50,685,13.7,72992.700729927
RocksDB,range,50,3929,78.58,12725.884448969204
RocksDB,put,5000,19327,3.8654,258705.4379883065
RocksDB,get,500,1754,3.508,285062.71379703534
RocksDB,delete,50,371,7.42,134770.88948787062
RocksDB,range,50,1917,38.34,26082.420448617628
RocksDB,put,5000,19015,3.803,262950.3023928478
RocksDB,get,500,1768,3.536,282805.4298642534
RocksDB,delete,50,368,7.36,135869.5652173913
RocksDB,range,50,1980,39.6,25252.52525252525
RocksDB,put,5000,18758,3.7516,266552.9374133703
RocksDB,get,500,1714,3.428,291715.28588098014
RocksDB,delete,50,342,6.84,146198.83040935674
RocksDB,range,50,1848,36.96,27056.277056277057
RocksDB,put,5000,17691,3.5382,282629.58566502744
RocksDB,get,500,1612,3.224,310173.6972704714
RocksDB,delete,50,322,6.44,155279.50310559006
RocksDB,range,50,1804,36.08,27716.18625277162
RocksDB,put,5000,18969,3.7938,263587.9593020191
RocksDB,get,500,1737,3.474,287852.6194588371
RocksDB,delete,50,354,7.08,141242.93785310735
RocksDB,range,50,1868,37.36,26766.59528907923
RocksDB,put,5000,19526,3.9052,256068.83130185396
RocksDB,get,500,1776,3.552,281531.53153153154
RocksDB,delete,50,360,7.2,138888.88888888888
RocksDB,range,50,1873,37.46,26695.141484249867
RocksDB,put,5000,19589,3.9178,255245.2907243861
RocksDB,get,500,1809,3.618,276395.7987838585
RocksDB,delete,50,357,7.14,140056.0224089636
RocksDB,range,50,1933,38.66,25866.528711846873
RocksDB,put,5000,20322,4.0644,246038.77571105206
RocksDB,get,500,1864,3.728,268240.3433476395
RocksDB,delete,50,402,8.04,124378.10945273633
RocksDB,range,50,1993,39.86,25087.80732563974
RocksDB,put,5000,18944,3.7888,263935.8108108108
RocksDB,get,500,1745,3.49,286532.95128939825
RocksDB,delete,50,347,6.94,144092.2190201729
RocksDB,range,50,2107,42.14,23730.422401518746
RocksDB,put,5000,19493,3.8986,256502.33417124095
RocksDB,get,500,1775,3.55,281690.1408450704
RocksDB,delete,50,382,7.64,130890.05235602095
RocksDB,range,50,1961,39.22,25497.195308516064
RocksDB,put,5000,22980,4.596,217580.5047867711
RocksDB,get,500,2108,4.216,237191.65085388994
RocksDB,delete,50,453,9.06,110375.27593818984
RocksDB,range,50,2661,53.22,18789.928598271326
RocksDB,put,5000,19533,3.9066,255977.0644550248
RocksDB,get,500,1768,3.536,282805.4298642534
RocksDB,delete,50,352,7.04,142045.45454545456
RocksDB,range,50,1954,39.08,25588.536335721597
RocksDB,put,5000,20390,4.078,245218.24423737125
RocksDB,get,500,1853,3.706,269832.7037236913
RocksDB,delete,50,391,7.82,127877.2378516624
RocksDB,range,50,1979,39.58,25265.285497726127
RocksDB,put,5000,19634,3.9268,254660.28318223488
RocksDB,get,500,1782,3.564,280583.6139169473
RocksDB,delete,50,381,7.62,131233.59580052493
RocksDB,range,50,1951,39.02,25627.883136852895
RocksDB,put,5000,19382,3.8764,257971.31358992882
RocksDB,get,500,1772,3.544,282167.0428893905
RocksDB,delete,50,363,7.26,137741.04683195593
RocksDB,range,50,1961,39.22,25497.195308516064
RocksDB,put,5000,16808,3.3616,297477.3917182294
RocksDB,get,500,1550,3.1,322580.6451612903
RocksDB,delete,50,307,6.14,162866.44951140066
RocksDB,range,50,1812,36.24,27593.81898454746
RocksDB,put,5000,19305,3.861,259000.259000259
RocksDB,get,500,1761,3.522,283929.58546280523
RocksDB,delete,50,361,7.22,138504.15512465374
RocksDB,range,50,1950,39,25641.02564102564
RocksDB,put,5000,22182,4.4364,225407.988459111
RocksDB,get,500,2145,4.29,233100.2331002331
RocksDB,delete,50,422,8.44,118483.41232227489
RocksDB,range,50,2387,47.74,20946.795140343525
RocksDB,put,5000,20538,4.1076,243451.1636965625
RocksDB,get,500,1884,3.768,265392.78131634824
RocksDB,delete,50,394,7.88,126903.55329949239
RocksDB,range,50,2131,42.62,23463.16283435007
RocksDB,put,5000,19281,3.8562,259322.64924018463
RocksDB,get,500,1779,3.558,281056.7734682406
RocksDB,delete,50,353,7.06,141643.059490085
RocksDB,range,50,1937,38.74,25813.113061435208
RocksDB,put,5000,18818,3.7636,265703.0502710171
RocksDB,get,500,1732,3.464,288683.6027713626
RocksDB,delete,50,345,6.9,144927.53623188406
RocksDB,range,50,1941,38.82,25759.91756826378
RocksDB,put,5000,19244,3.8488,259821.24298482641
RocksDB,get,500,1726,3.452,289687.1378910776
RocksDB,delete,50,421,8.42,118764.84560570071
RocksDB,range,50,1891,37.82,26441.036488630354
RocksDB,put,5000,19922,3.9844,250978.81738781248
RocksDB,get,500,1827,3.654,273672.6874657909
RocksDB,delete,50,352,7.04,142045.45454545456
RocksDB,range,50,1999,39.98,25012.506253126565
RocksDB,put,5000,19920,3.984,251004.01606425704
RocksDB,get,500,1832,3.664,272925.76419213973
RocksDB,delete,50,364,7.28,137362.63736263735
RocksDB,range,50,2015,40.3,24813.89578163772
RocksDB,put,5000,20114,4.0228,248583.07646415432
RocksDB,get,500,1834,3.668,272628.1352235551
RocksDB,delete,50,373,7.46,134048.25737265416
RocksDB,range,50,1958,39.16,25536.261491317673
RocksDB,put,5000,19802,3.9604,252499.7475002525
RocksDB,get,500,1811,3.622,276090.55770292657
RocksDB,delete,50,377,7.54,132625.99469496022
RocksDB,range,50,1926,38.52,25960.539979231566
RocksDB,put,5000,19130,3.826,261369.57658128595
RocksDB,get,500,1761,3.522,283929.58546280523
RocksDB,delete,50,347,6.94,144092.2190201729
RocksDB,range,50,1881,37.62,26581.605528973952
RocksDB,put,5000,18987,3.7974,263338.07341865485
RocksDB,get,500,1738,3.476,287686.996547756
RocksDB,delete,50,347,6.94,144092.2190201729
RocksDB,range,50,1865,37.3,26809.651474530834
RocksDB,put,5000,19402,3.8804,257705.39119678384
RocksDB,get,500,1764,3.528,283446.7120181406
RocksDB,delete,50,372,7.44,134408.60215053763
RocksDB,range,50,1942,38.84,25746.652935118433
RocksDB,put,5000,20029,4.0058,249638.0248639473
RocksDB,get,500,1827,3.654,273672.6874657909
RocksDB,delete,50,384,7.68,130208.33333333334
RocksDB,range,50,2035,40.7,24570.02457002457
RocksDB,put,5000,18186,3.6372,274936.76454415487
RocksDB,get,500,1674,3.348,298685.7825567503
RocksDB,delete,50,331,6.62,151057.40181268883
RocksDB,range,50,1911,38.22,26164.311878597593
RocksDB,put,5000,18181,3.6362,275012.37555690005
RocksDB,get,500,1645,3.29,303951.367781155
RocksDB,delete,50,423,8.46,118203.30969267138
RocksDB,range,50,1831,36.62,27307.482250136538
RocksDB,put,5000,20158,4.0316,248040.48020636968
RocksDB,get,500,1855,3.71,269541.77897574124
RocksDB,delete,50,400,8,125000
RocksDB,range,50,1977,39.54,25290.844714213454
RocksDB,put,5000,18496,3.6992,270328.7197231834
RocksDB,get,500,1687,3.374,296384.1138114997
RocksDB,delete,50,341,6.82,146627.5659824047
RocksDB,range,50,1898,37.96,26343.519494204425
RocksDB,put,5000,20385,4.077,245278.39097375522
RocksDB,get,500,1850,3.7,270270.27027027024
RocksDB,delete,50,391,7.82,127877.2378516624
RocksDB,range,50,1962,39.24,25484.1997961264
RocksDB,put,5000,18427,3.6854,271340.9670592066
RocksDB,get,500,1681,3.362,297441.998810232
RocksDB,delete,50,338,6.76,147928.99408284025
RocksDB,range,50,1826,36.52,27382.256297918946
RocksDB,put,5000,20767,4.1534,240766.6008571291
RocksDB,get,500,1933,3.866,258665.2871184687
RocksDB,delete,50,416,8.32,120192.30769230769
RocksDB,range,50,2083,41.66,24003.84061449832
RocksDB,put,5000,20421,4.0842,244845.99187111307
RocksDB,get,500,1867,3.734,267809.3197643278
RocksDB,delete,50,459,9.18,108932.46187363834
RocksDB,range,50,1899,37.98,26329.647182727753
RocksDB,put,5000,18898,3.7796,264578.26224997354
RocksDB,get,500,1718,3.436,291036.0884749709
RocksDB,delete,50,343,6.86,145772.5947521866
RocksDB,range,50,1826,36.52,27382.256297918946
RocksDB,put,5000,18905,3.781,264480.2962179317
RocksDB,get,500,1717,3.434,291205.59114735003
RocksDB,delete,50,344,6.88,145348.83720930232
RocksDB,range,50,1868,37.36,26766.59528907923
RocksDB,put,5000,19030,3.806,262743.0373095113
RocksDB,get,500,1738,3.476,287686.996547756
RocksDB,delete,50,348,6.96,143678.16091954024
RocksDB,range,50,1917,38.34,26082.420448617628
RocksDB,put,5000,20496,4.0992,243950.03903200626
RocksDB,get,500,1878,3.756,266240.6815761448
RocksDB,delete,50,370,7.4,135135.13513513512
RocksDB,range,50,2178,43.56,22956.841138659318
RocksDB,put,5000,18079,3.6158,276563.9692460866
RocksDB,get,500,1647,3.294,303582.2707953855
